User,Tweet,Unnamed: 0,Date
TimesNow,"Kidnapping of four of Indian family in #California leaves Punjabi relatives shocked; Parents return to #US

https://t.co/2U2LcTjWI6",,
TimesNow,"Kidnapping of Indian-origin family in US: Relatives in Punjab village in state of shock

#Crime #US 

https://t.co/0QET1GYcvK",,
TimesNow,"#Russia accused of 'kidnapping' head of Zaporizhzhia Nuclear Power Plant in #Ukraine

https://t.co/4cCnrjjv3V",,
TimesNow,"Kidnapping, Forced Conversions, Blackmailing: How The Pakistani System Is Designed Against Its Minorities

#TNDIGITALVIDEOS #PakistanMinorities https://t.co/3pVWpxJZ71",,
TimesNow,"#Haryana: Woman from Nuh kidnapped, gang-raped after being held captive in #Rajasthan for 36 days.
https://t.co/x28ZEIIrHP",,
TimesNow,"#UP: Teen girl fights off miscreants to foil her kidnapping in #Bahraich, manages to reach police station for FIR.
https://t.co/YjMDFtP1W3",,
TimesNow,"#KartikeyaSingh's men threatening to kill my husband: Kidnapped builder's wife writes to chief justice of #PatnaHC

https://t.co/08qlrZSfoS",,
TimesNow,"Trouble mounts for ex law minister of #Bihar: RJD Leader Kartikeya Singh's Patna and Mokama residences raided, leader himself absconding on charges of Kidnapping- non bailable warrant issued.

@ScribeAditya and @DEKAMEGHNA with more on the charges https://t.co/dnWNRtORF7",,
TimesNow,"#Bihar minister #KartikKumar resigns hours after portfolio change amid protests over link to kidnapping case.
https://t.co/i3BjRQDIyv",,
TimesNow,"#Bihar minister Kartik Kumar resigns hours after portfolio change amid protests over link to kidnapping case

https://t.co/i3BjRQVjX5",,
TimesNow,"#Breaking

#NitishKumar backpedals on industry portfolio being given to kidnapping accused MLA #KartikKumar, removes neta from post- hearing on kidnapping charges tomorrow.

@ScribeAditya and @anchoramitaw with more on the charges. https://t.co/hQUeZdlO3r",,
TimesNow,"""This is the CM's decision, and it's not a crime to shift portfolio- these are charges he's not been convicted."" RJD Leader Mritunjay Singh on kidnapping accused #KartikKumar getting industry portfolio.

@anchoramitaw and Siddhartha Talya with more on the portfolio change. https://t.co/zcTfnJIiGT",,
TimesNow,"#SeerSexAssaultScandal

#MurughaMutt Sexual Harassment controversy escalates in Karnataka: Seer booked under sexual harassment &amp; kidnapping charges. However, seer has refuted all the allegations against him and called it a 'conspiracy' by his adversaries. 

 @kritsween https://t.co/lMPeKkRwVQ",,
TimesNow,"#SeerSexAssaultScandal

#MurughaMutt Sexual Harassment controversy escalates in Karnataka: Seer booked under sexual harassment &amp; kidnapping charges.

Meanwhile, CM Bommai has assured 'strictest action against the accused'

Imran (@KeypadGuerilla) with details. https://t.co/vz13jgNPR0",,
TimesNow,"#SeerSexAssaultScandal

#MurughaMutt Seer's first reaction to POCSO and kidnapping charge: ""I'm a law abiding citizen of this country and I will come clean"", also adds that charges are not new and part of a conspiracy.

Imran (@KeypadGuerilla), @dpkBopanna with details. https://t.co/VY13t1p1lj",,
TimesNow,"#Breaking

#MurughaMutt Seer's first reaction to POCSO and kidnapping charge: ""I'm a law abiding citizen of this country and I will come clean"", says charges not new and part of a conspiracy.

Imran Khan (@KeypadGuerilla), @dpkBopanna and Swati Joshi with more on the story. https://t.co/EFaZOfPDW9",,
TimesNow,"#MurughaMutt Sexual Harassment controversy escalate in #Karnataka: Seer and former JDS MLA booked on sexual harassment and kidnapping charges.

Imran khan (@KeypadGuerilla), @prathibhatweets and @anchoramitaw with more on the heinous crime. https://t.co/ypbGK2Ymmj",,
TimesNow,"#MurughaMutt Sexual Harassment controversy escalate in #Karnataka: Seer and former JDS MLA booked on sexual harassment and kidnapping charges.

@prathibhatweets and @anchoramitaw with more on the heinous crime. https://t.co/ti41swRUgR",,
TimesNow,"Murugha Mutt seer booked under POCSO in an assault and kidnapping charge. S.K. Basavarajan who is the administrator of the Mutt was booked after the warden filed complaint against him.

Watch to know the story in details

@Swatij14 shares analysis https://t.co/bJe3B4lsCF",,
TimesNow,"Murugha Mutt seer booked under POCSO in an assault and kidnapping charge. S.K. Basavarajan who is the administrator of the Mutt was booked after the warden filed complaint against him 

Watch to know the story in details

@Swatij14 shares analysis https://t.co/m1rH1R4tW3",,
TimesNow,"Murugha Mutt seer booked under POCSO in an assault and kidnapping charge. S.K. Basavarajan who is the administrator of the Mutt was booked after the warden filed complaint against him. 

Watch to know the story in details

@Swatij14 shares analysis https://t.co/WRwnvR7rwH",,
TimesNow,"Murugha Mutt seer booked under POCSO in an assault and kidnapping charge. S.K. Basavarajan who is the administrator of the Mutt was booked after the warden filed complaint against him 

Watch to know the story in details

@Swatij14 shares analysis https://t.co/ahHXOPxQSb",,
TimesNow,"After allegation of the sexual harassment, Murugha Mutt seer booked under POCSO in an assault and kidnapping charge. 

Watch to know the story in details

@kritsween shares analysis https://t.co/Ca2sTV5HcL",,
TimesNow,"With #chandrashekhar as education minister, #Nitish wants to make youth experts in kidnapping: #SushilModi fresh attack on CM

https://t.co/g0X5ALikh9",,
TimesNow,"#NitishOnTest 

#Bihar Cabinet Expansion Appoints Controversial Ministers: Food &amp; Consumer protection minister #LeshiSingh accused of aiding multiple murders, new Law minister #KartikeyaSingh faces arrest over kidnapping charges.

@prathibatweets and @anchoramitaw with details. https://t.co/qIMYldgwyV",,
TimesNow,"#Bihar Cabinet Expansion Appoints Controversial Ministers: Food and Consumer protection minister #LeshiSingh accused of aiding multiple murders, new Law minister #KartikeyaSingh faces arrest over kidnapping charges.

@prathibatweets and @anchoramitaw with more on the controversy https://t.co/NCG3XZObdU",,
TimesNow,"#BiharLawlessMantri

Bihar is one of best governed states in India, ever since it became secular last week. There is no crime. All reports of rapes, kidnapping etc are exaggerated by 'godi media': @ARanganathan72 takes a jibe at the Bihar govt.

@thenewshour | @navikakumar https://t.co/O3rrADHqdA",,
TimesNow,"#BiharLawlessMantri

Reports of Kartikeya Singh absconding in kidnapping case baseless, he is not an accused: #Bihar minister's lawyer

READ MORE : https://t.co/zVT1sGCyd0

#NitishKumar #TejashwiYadav https://t.co/y6Jab2oJwC",,
TimesNow,"Reports of #KartikeyaSingh absconding in kidnapping case baseless, he is not an accused: #Bihar minister's lawyer

#BiharLawlessMantri

https://t.co/tLNDxDDeQS",,
TimesNow,"#BiharLawlessMantri

'Kidnapping accused' #KartikeyaSingh sworn in as #Bihar Law Minister; Opposition trains guns at the Nitish govt

Listen to these reactions.

Saket with details. https://t.co/H62VyPlkwc",,
TimesNow,"#TamilNadu : 40-year-old woman #Kidnapped , gang-raped by six men near Chennai bypass road

https://t.co/ks3qRQaSby",,
TimesNow,"#Jaipur | Infant kidnapped from SMS Hospital, escaping 90 CCTV cameras

https://t.co/xlGyKxtBQK",,
TimesNow,"#Gonda: 22-year-old woman teacher kidnapped by gym trainer in Nawabganj; probe on
https://t.co/LtMCYecNiN",,
TimesNow,"In order to obtain money from parents, a 27-year-old #American lady reportedly faked her own kidnapping!

 https://t.co/Vbfw70svCC",,
TimesNow,"#Rajasthan shamed: Student kidnapped from outside school, gang-raped after being drugged

https://t.co/E2J9MAQ7OM",,
TimesNow,"A viral video captures a New Mexico Mom jumping onto the hood of her own car during a car-jacking in a desperate bid to save her children from being kidnapped.

#Viral

https://t.co/C6FjabR1jr",,
TimesNow,"#Viral video: Dramatic footage captures a #NewMexico Mom jumping onto the hood of her own car to save her children from being kidnapped.

WATCH: https://t.co/aX1OOeMOyQ https://t.co/ksBo7dzY13",,
TimesNow,"STF rescues #TamilNadu businessman kidnapped for 50 lakh ransom.

https://t.co/qOfdlyQOrD",,
TimesNow,"#Patiala: Eight-year-old schoolboy who was kidnapped by two motorcyclists, recovered after family pays ransom

https://t.co/8J8UmrDmFX",,
TimesNow,"#Delhi: 17-year-old kidnapped, stabbed to death by four men over personal enmity

https://t.co/O2IaVrnbqI",,
TimesNow,"Four men allegedly kidnapped a 17-year-old youth and later murdered him after personal enmity.

#Shocking 

https://t.co/O2IaVrEMPi",,
TimesNow,"A 23-year-old man identified as Karan Goyal (23), faked his own kidnapping to pay debts he had accumulated when he bought a sports bike. 

https://t.co/5eZ1tQdWA6",,
TimesNow,"Woman kidnapped twice, repeatedly raped and forced to cook and eat human flesh

https://t.co/VVe77S0hJx",,
TimesNow,"There has been a rise in crimes against women in #Delhi. These crimes include rape, kidnapping and molestations.

https://t.co/diiquDC4tB",,
TimesNow,"#UddhavLosesSena

Rebel trickle turns to flood ... Sena pulls ‘kidnapping’ con.

Kidnapping excuse: Pics call bluff ... Even NCP reconsidering support

Uddhav out of options, out of depth?

@thenewshour AGENDA with @PadmajaJoshi https://t.co/4rOv1Lbrm9",,
TimesNow,"#UddhavLosesSena

Rebel trickle turns to flood ... Sena pulls ‘kidnapping’ con.

Kidnapping excuse: Pics call bluff ... Even NCP reconsidering support

Uddhav out of options, out of depth?

Watch @thenewshour AGENDA with @PadmajaJoshi at 10 PM https://t.co/kmcoPmvDGY",,
TimesNow,"#UddhavLosesSena

Rebel trickle turns to flood ... Sena pulls ‘kidnapping’ con.

Kidnapping excuse: Pics call bluff ... Even NCP reconsidering support

Uddhav out of options, out of depth?

Watch @thenewshour AGENDA with @PadmajaJoshi at 10 PM https://t.co/rMrw54AtSc",,
TimesNow,"#UddhavLosesSena

Rebel trickle turns to flood ... Sena pulls ‘kidnapping’ con.

Kidnapping excuse: Pics call bluff ... Even NCP reconsidering support

Uddhav out of options, out of depth?

Watch @thenewshour AGENDA with @PadmajaJoshi at 10 PM https://t.co/7FiBOB6rTu",,
TimesNow,"COMING UP | 'Kidnapping' Ka King Kaun?

Watch #BreakingGround with @Ankit_Tyagi01 at 5 PM https://t.co/WgY0EUeyZ2",,
TimesNow,"#UddhavLosesSena

42 rebels seen together at #Guwahati hotel, Sanjay Raut says ‘kidnapping of MLAs not right’

#MaharashtraPoliticalCrisis LIVE Updates: https://t.co/GUGDiEccA5 https://t.co/3BoJrcdrkJ",,
TimesNow,"#UddhavLosesSena

Shinde camp busts Sena MLA Nitin Deshmukh's 'kidnapping' allegation; shares selfies taken by rebel MLAs

@radhika1705, @Aruneel_S and @roypranesh join @prathibhatweets with updates and analysis. https://t.co/YdH8NrkDSu",,
TimesNow,"#UddhavLosesSena

""Party MLAs were kidnapped and all this is a dirty trick by the BJP"", Uddhav camp brief media at Varsha.

Watch the briefing LIVE here: https://t.co/01G4Ar9gvW https://t.co/1wXL6z6z3p",,
TimesNow,"#MahaAghadiRevolt

What does it tell you about morality and conscience in politics when grown-up legislators are kidnapped and treated like kindergarten children. 27 Shiv Sena MLAs are in Surat. 106 BJP MLAs are going to be shifted to Ahmedabad: @ARanganathan72

@navikakumar https://t.co/AesTTnXR8U",,
TimesNow,"#MahaAghadiRevolt

Few years ago, same happened in Karnataka where a few Congress MLAs were allegedly kidnapped by BJP. Same happened in Maharashtra. Sena MLAs were lewd into submission by Devendra Fadnavis: Vijay Krishna, Political Analyst

@RShivshankar | #IndiaUpfront https://t.co/Xwyar2JhyW",,
TimesNow,"A college student from #Kanpur staged his own kidnapping after losing money for his fees in an online game. 

https://t.co/bJLiWHyGGi",,
TimesNow,"#AgnipathFire

'CPI(ML) members kidnapped an ex-soldier from my unit and took a ransom of Rs 10 lakh from his brother ... If this kind of people were at the forefront of this protest, I don't want such people ...', says RSN Singh, Author

#IndiaUpfront | @RShivshankar https://t.co/Ej3njPrthO",,
TimesNow,"WATCH - Bihar: Veterinary doctor forcefully married after getting kidnapped in Begusarai

#Begusarai #ForcedMarriage https://t.co/p5M11FwAGo",,
TimesNow,"A 15-year-old girl was allegedly kidnapped and raped by five men in a car in Ranchi

#Ranchi #Crime 

https://t.co/NWwDMjtSQy",,
TimesNow,"Haryana:  Class 12 student kidnapped from school gate, gang-raped

https://t.co/UH9mRKV3W8",,
TimesNow,"What Punjab police did yesterday was kidnapping. They can follow the procedure and arrest Bagga: @rpsinghkhalsa reacts on Mohali court issuing arrest warrant against Tajinder Bagga 

@thenewshour spl | @roypranesh | #TheNewshour https://t.co/1hbpVMXsfX",,
TimesNow,"""I will call it a kidnapping. The way Tajinder Bagga's father was treated, Police shouldn't behave this way,"" Goa CM Pramod Sawant said 

#TajinderBagga 

https://t.co/hYPJh7MueO",,
TimesNow,"After Goa CM Pramad Sawant, BJP leader Tejasvi Surya meets Tajinder Bagga 

The entire country witnessed how Kejriwal's goons misbehaved with Bagga's father and Kidnapped Tajinder Bagga yesterday: @Tejasvi_Surya

#BaggaArrestFaceoff | @roypranesh https://t.co/bo0Whu3r90",,
TimesNow,"BJP Leader Tajinder Bagga's Arrest By Punjab Police Triggers High-Voltage Political Drama, Mother Claims 'It Is Kidnapping'

#TajinderPalSinghBagga #BJP #BaggaArrested #TNDigitalVideos https://t.co/GNCAtdomNU",,
TimesNow,"Bagga release: TIMES NOW accesses court order

Court asks Delhi Police to file affidavit. Delhi Police had alleged that Bagga was 'kidnapped'. Hearing likely to happen today.

@Gurpreet_Chhina, @nukul_jashoria &amp; @MohitBhatt90 join @RichaSharmaB with analysis

#BaggaArrestFaceoff https://t.co/hIWsKe4iwl",,
TimesNow,"#BaggaArrestFaceoff

Tajinder Bagga was not given an opportunity to consult his lawyer. His father was assaulted, he was literally kidnapped from his home. 50 cops to arrest an unarmed person? He's not a terrorist: @The_NehaJoshi

@madhavgk | #ExplosiveExclusive https://t.co/FR7mLN7dIA",,
TimesNow,"Punjab Police accuse Haryana cops of blocking them; Delhi Police files FIR over #TajinderBagga’s ‘kidnapping’

https://t.co/UOzQpn0835",,
TimesNow,"Delhi Police registers FIR against #Punjab Police for kidnapping #TajinderPalSinghBagga 

https://t.co/UOzQpn0835",,
TimesNow,"BJP briefs media on Tajinder Bagga's arrest 

Bagga has been kidnapped by Punjab police in an illegal manner, claims BJP 

#BJP #TajinderBagga https://t.co/ij0KDdvshG",,
TimesNow,"Delhi Police registers FIR against #PunjabPolice for kidnapping #TajinderBagga 

https://t.co/UOzQpn0835",,
TimesNow,"Independent Gujarat MLA Jignesh Mevani on Tuesday lashed out at the BJP-led Gujarat government for doing nothing when a legislator from the state was “kidnapped”.

#JigneshMevani #BJP 

https://t.co/Ju2B1Gd4ns",,
TimesNow,"#JodhpurCommunalClash

The Congress state of Rajasthan is burning...riots, rapes, arrests of journalists, murder, kidnapping. The most horrendous of crimes that we have witnessed in recent times have occurred in Rajasthan: @ARanganathan72

@TheNewshour with @NavikaKumar https://t.co/vsbUKLzdzZ",,
TimesNow,"The police have arrested one of the accused who allegedly kidnapped the child with the intention of demanding a ransom but instead bludgeoned him to death once he began crying.

#Pune #Crime 

https://t.co/uVJQfEj8GQ",,
TimesNow,"Woman first kidnapped &amp; then gang-raped by two men including an autorickshaw driver in east Delhi

#Crime #Delhi 

https://t.co/4tYtv2gD2I",,
TimesNow,"#WATCH | @KeralaGovernor Arif Mohammad Khan details the series of incidents that transpired following the kidnapping of Rubaiyya Sayeed and release of terrorists under Farooq Abdullah Govt

#KashmirFileRevelation

@RShivshankar | #IndiaUpfront

WATCH LIVE: https://t.co/bP2Ioo5GoO https://t.co/8tCNdHqVys",,
TimesNow,"When JKLF demanded release of some terrorists by kidnapping Rubia Saeed, CM Farooq Abdullah protested. Then two ministers of BJP-backed VP Singh govt threatened to sack Abdullah by going to Kashmir released terrorists: @Pawankhera

#KashmirCongFiles

@thenewshour @navikakumar https://t.co/tNvZ60Eei0",,
TimesNow,"Russia-Ukraine War: Is Russian Army Kidnapping Ukrainians And Forcibly Sending Them To Moscow?

#RussiaUkraineWar #VladimirPutin #VolodymyrZelenskyy https://t.co/sBgOmuHKW7",,
TimesNow,"SP MLA turns out to be a 'kidnapper'!

SP's Mahendra Nath Yadav kidnapped Bahadurpur's block chief &amp; his family.

SP should be called as 'Samajvirodhi Party': @Shehzad_Ind shares his views with @DEKAMEGHNA

@Amir_Haque with more details.

#SP #MahendraNathYadav https://t.co/1Bu7UJ8MGJ",,
TimesNow,"#EXCLUSIVE | Russia is killing and kidnapping govt officials. This is a battle of every single person, who stays in Ukraine. Our nation is getting to repel anything that Russia throws at us: Sviatoslav Yurash, Ukrainian MP tells  @roypranesh

#RussiaUkraineWar https://t.co/YgM7X8vVSv",,
TimesNow,"#ExitPollWithTimesNow

5 years back, the conviction rate of crimes against women was only 32% (in UP). Today, it's 66%! Kidnapping cases are down 74%, rape cases down 37%, dacoity cases down 78%: @Sanju_Verma_ 

@RekhaRld rebuts

@PadmajaJoshi | @thenewshour AGENDA https://t.co/QY223ii4gB",,
TimesNow,"A drug addict was arrested by the Delhi Police on Saturday for allegedly kidnapping two minor girls from Vivek Vihar in Delhi.

#Delhi 

https://t.co/CwbbBySfDq",,
TimesNow,"#Kolkata: A minor girl was allegedly teased &amp; attempted to be kidnapped by four people 

#Crime 

https://t.co/Lp8cjZvxb0",,
TimesNow,"In yet another heinous crime incident reported from Ahmedabad where three men kidnapped and raped friend’s minor niece.

#Ahmedabad #crime 

https://t.co/sR1H9GvnZc",,
TimesNow,"#UnnaoHorror

Whose son is accused. Who kidnapped her. All these questions come secondary. Primary question is why didn't police listen to the family of the victim? Why didn't police take action? Justice delayed is justice denied: @RekhaRld

@thenewshour AGENDA | @PadmajaJoshi https://t.co/WY1yKnyroQ",,
