Date,User,Tweet
2020-10-29 17:55:48+00:00,ndtv,Man Shot At For Resisting Robbery Bid In Delhi: Police https://t.co/eNSwp5AevV https://t.co/jrA7cyL0yY
2020-10-29 00:32:00+00:00,TimesNow,"'Bungling Burglars': Failed robbery attempts that left netizens more entertained than horrified [WATCH].

https://t.co/2hKEtywhHQ"
2020-10-26 13:47:02+00:00,IndiaToday,"The four accused were arrested for their alleged role in the robbery of Rs 10 lakh and gold ornaments.
#Crime #Hyderabad
https://t.co/Ok1WNhUW67"
2020-10-26 03:00:01+00:00,TimesNow,"Caught on Camera: Argentinian reporter gets robbed while gearing up for live broadcast [WATCH]

https://t.co/khAVuKDQUL"
2020-10-20 01:30:06+00:00,ndtv,"Delhi Man, 2 Others Arrested For Faking Robbery, Duping Employer Of ₹ 3.5 Lakh: Police https://t.co/6sx1x5Cgbq https://t.co/hfzVkp3Bgo"
2020-10-09 15:31:16+00:00,IndiaToday,"#Delhi Police on Thursday arrested a person involved in more than 100 cases of dacoity, robbery, attempt to murder, snatching, theft, and burglary  https://t.co/BwLlVXXUvb"
2020-10-09 07:13:22+00:00,republic,Cristiano Ronaldo's Madeira house robbed while Portuguese star away on international duty #Ronaldo #SerieA https://t.co/qawIFR66RD
2020-10-08 07:46:36+00:00,republic,Maharashtra: Man held for robbery at actor Nutan's bungalow in Thane https://t.co/1NmYndktcB
2020-10-01 07:22:28+00:00,IndiaToday,"After the robbery, the miscreants attacked the woman and her daughter with sharp-edged weapons. #Crime #UttarPradesh 

https://t.co/slcH7DBOOU"
2020-09-24 12:49:04+00:00,ndtv,52-Year-Old Man Shot At For Resisting Robbery In Delhi https://t.co/hDhlZc286t https://t.co/7l8v0tybuQ
2020-09-20 03:10:41+00:00,IndiaToday,"The accused Danish was previously involved in two cases of theft and robbery registered at Nabi Karim and Jahangir Puri | @TanseemHaider 
#Delhi #crime 
https://t.co/Nc4pMjEnD5"
2020-09-16 17:25:32+00:00,ndtv,Men Who Robbed UP Store After Sanitising Hands Arrested In Encounter: Cops https://t.co/m4iAau59JU https://t.co/D3e4x3iXrU
2020-09-11 13:18:28+00:00,ndtv,"Watch | In Uttar Pradesh’s Aligarh, robbery with full #COVID protocol

@alok_pandey reports https://t.co/j7iKBl6apj"
2020-09-11 10:17:03+00:00,IndiaToday,"Three priests have been killed at a famous temple in #Mandya district of #Karnataka by a gang during a #robbery bid at the shrine.

https://t.co/4CxIN2ZlCR"
2020-09-09 08:31:53+00:00,IndiaToday,"With the arrest of two accused persons identified as Rinku and Shakil, residents of Wazirabad, the team of Alipur, Outer-North Delhi Police have solved a case of robbery and murder.
(@TanseemHaider)
https://t.co/QNiNBjZWyB"
2020-09-01 18:14:38+00:00,ndtv,"Woman Stages ""Robbery"" At Her Own House In Delhi, Arrested: Police https://t.co/ebtGeP3vIw https://t.co/rrhl9xwqrt"
2020-08-25 18:09:12+00:00,IndiaToday,"Barely a few hours after https://t.co/OOl15yjy2T reported links of #BJP leader #SameerAbbas in a major silver robbery in #Agra, the city police has arrested him.

https://t.co/ywD5q344lq"
2020-08-25 04:40:40+00:00,IndiaToday,"“You robbed me of my mother, of her love and strength"" #NewZealandMosqueAttack #NewZealand https://t.co/GIaSaknyxw"
2020-08-25 03:26:35+00:00,IndiaToday,"A BJP leader has been found to be the mastermind of robbery of 15 kg silver in Agra, investigation has revealed | @squreshiagra
 https://t.co/NyYNhbMvAI"
2020-08-23 18:34:19+00:00,ndtv,Delhi Jeweller Arrested For Staging Fake Robbery To Get Loan Waiver: Cops https://t.co/Xug0xH2ZhD https://t.co/wsBEBG9vZf
2020-08-12 13:55:14+00:00,republic,China calls US threat over TikTok sale 'sheer gangster logic' and 'daylight robbery' https://t.co/GR1WWuFtv7
2020-08-12 13:02:30+00:00,ndtv,"""Sheer Gangster Logic, Daylight Robbery"": China On US TikTok Threat https://t.co/HLGlOhjnnG https://t.co/KeIItebFDg"
2020-08-12 02:14:07+00:00,ndtv,3 Cops Among 8 Arrested For Attempted Robbery In Delhi: Police https://t.co/YUc6tuD7mH https://t.co/DhbU2LhfE0
2020-08-11 10:40:00+00:00,TimesNow,"Report: COVID-19 infected robbery accused escapes from Damoh hospital in Madhya Pradesh.

https://t.co/a6aIv8Safw"
2020-08-10 04:04:22+00:00,TimesNow,"Draft EIA 2020: @RahulGandhi wades in.

This is another terrible example of what the BJP government has been doing for the 'friends' of the suit-boot who have robbed the resources of the country.  EIA 2020 draft must be withdrawn: Rahul Gandhi.

Samia with details. https://t.co/xdLxlvjhlg"
2020-08-10 03:15:42+00:00,TimesNow,"#Breaking | Draft EIA 2020: @RahulGandhi wades in.

This is another terrible example of what the BJP government has been doing for the 'friends' of the suit-boot who have robbed the resources of the country.  EIA 2020 draft must be withdrawn: Rahul Gandhi. https://t.co/vfAT3c1ooT"
2020-08-09 02:07:51+00:00,ndtv,2 Caught For Robbery Attempt In Same Pune Flat They Had Robbed In 2015 https://t.co/1C6NEGRu4k https://t.co/zAs7AuixOn
2020-08-07 03:22:00+00:00,IndiaToday,"Delhi Police arrested three and detained one juvenile in a murder cum robbery case in Tilak Nagar on Thursday.
#crime #DelhiPolice 

https://t.co/ZVDtGlSPNV"
2020-08-02 10:21:49+00:00,IndiaToday,"The robbers had robbed the jewellery shop at gunpoint on July 30. #Crime #Delhi @tanseemhaider

https://t.co/MTmS9jEnNZ"
2020-07-27 07:54:34+00:00,republic,When Sushant came back 'smiling ear to ear': From being robbed on train to bumping car https://t.co/4R1mZewMwl
2020-07-20 02:48:53+00:00,IndiaToday,"According to reports, the cops had picked up the minor along with two other men saying they were part of a gang that robbed people of their phones and cash.
#Noida 
https://t.co/Yy3VC1bx5a"
2020-07-19 17:45:00+00:00,CNNnews18,"An appeals court had upheld their death sentence over leading riots, committing robbery and sending video of their activities to foreign media. 

https://t.co/K1OKl1Jvzs"
2020-07-17 04:05:43+00:00,IndiaToday,"Robbed items, including phones and silver jewellery were recovered from the accused. #Meerut #Crime
(By @TanseemHaider)
https://t.co/TZTtvyPT7d"
2020-07-14 06:35:44+00:00,IndiaToday,"UP Police arrests another #VikasDubey aide Shashikant; recovers arms that were robbed from slain cops in Kanpur. Listen in to this press briefing by Prashant Kumar, UP ADG Law &amp; Order. #ITVideo https://t.co/unpz6tdbhU"
2020-07-13 09:07:28+00:00,ndtv,India-sponsored computer centre in South Africa robbed https://t.co/sBMWhfb3cP https://t.co/2BjmyyxsTy
2020-07-09 10:19:23+00:00,IndiaToday,"Two youngsters have been arrested in a case of robbery from #Delhi’s Lodhi Colony on Thursday.
@tanseemhaider

https://t.co/N7AxCIEyE7"
2020-06-30 01:11:13+00:00,republic,Derby player Wisdom treated after being stabbed in robbery https://t.co/s4ri7gBr9l
2020-06-22 08:17:00+00:00,TimesNow,"A builder's home in Navi Mumbai was robbed of Rs 4 lakh by his own wife as she had to pay a debt.

https://t.co/xoCWkDsDkn"
2020-06-21 18:30:00+00:00,TimesNow,"Report: Retired MEA official attacked, his wife stabbed to death during robbery attempt in Delhi.

https://t.co/Qt4bKtRXEK"
2020-06-21 10:19:36+00:00,ndtv,Retired government official's 88-year-old wife stabbed during robbery bid at Delhi flat https://t.co/G3YW3m2SKQ https://t.co/tjrejHaXJ0
2020-06-20 09:00:51+00:00,CNNnews18,"#NewsAlert – Crime on the rise: Pilot robbed on his way back home. 

@Nitisha_Kashyap with this report. https://t.co/RmoM9nceEG"
2020-06-17 11:24:57+00:00,ndtv,"#NDTVBeeps | First they robbed him, then they consoled him and returned his valuables. A unique unsuccessful robbery caught on CCTV in Pakistan's Karachi. https://t.co/RdZlAEqPY1"
2020-06-17 03:08:33+00:00,IndiaToday,"The #Delhi Police on Tuesday arrested a Taekwondo gold medalist and his associate in a case of robbery.
https://t.co/OimMkiGjBf"
2020-06-16 16:30:00+00:00,CNNnews18,"COVID-19 Fallout: Crime on the rise after lockdown lifted.

Pilot robbed on his way to the airport.

Mobile shops in Karol Bagh robbed.

@Nitisha_Kashyap with the report.

Watch #CoronaFiles with @shreyadhoundial. https://t.co/O7EQoBsteQ"
2020-06-16 14:53:38+00:00,CNNnews18,"COVID-19 Fallout: Crime on the rise after lockdown lifted.

Pilot robbed on his way to the airport.

Mobile shops in Karol Bagh robbed.

@Nitisha_Kashyap with the report.

Watch #CoronaFiles with @shreyadhoundial. https://t.co/GGA8Gk8udA"
2020-06-13 03:41:42+00:00,IndiaToday,"Sagar Tiger, who was declared a proclaimed offender in a robbery case, was nabbed by police on June 10 during a surprise vehicle check 
#Delhi | @TanseemHaider 

https://t.co/pfcRVzvjjI"
2020-06-09 09:54:36+00:00,republic,"Punjab: Sadhu murdered in Ropar ashram, police suspect robbery as motive https://t.co/5trbSlYyf5"
2020-06-04 15:46:18+00:00,IndiaToday,"Two men have been arrested in connection with the robbery | @TanseemHaider 
https://t.co/AmXeUffrmt"
2020-06-04 02:56:23+00:00,ndtv,"SpiceJet pilot robbed at gunpoint, left bleeding near IIT Delhi https://t.co/eqVh8j8MbA https://t.co/f2ltBML9kv"
2020-05-27 03:30:49+00:00,IndiaToday,"On Tuesday, Twitter added a warning phrase to two Trump tweets that called mail-in ballots ""fraudulent"" and predicted that ""mail boxes will be robbed,"" among other things. | #worldnews 
https://t.co/fw5sA3kX7O"
2020-05-24 15:22:16+00:00,IndiaToday,"4 robbed mobile phones and one motorcycle used in the commissioning of the crime have been recovered from them.

https://t.co/Y2VO8rgvWd"
2020-05-21 06:59:36+00:00,republic,Shad Gaspard once help prevent an armed robbery at a gas station in Florida #WWE #ShadGaspard https://t.co/Fxc0pEsGXq
2020-05-21 06:49:38+00:00,republic,Salah-mask wearing thieves caught attempting robbery in Egypt #FootballNews #LFC #MoSalah #PL https://t.co/q6Mo3w9G3I
2020-05-20 05:08:55+00:00,republic,"Deandre Baker pleads not guilty in armed robbery case, attorney says he was playing Madden #DeandreBaker #QuintonDunbar #NFL https://t.co/QzHP8n7JPk"
2020-05-18 04:06:45+00:00,republic,Deandre Baker and Quinton Dunbar released on bail by Miramar police in armed robbery case #DeandreBaker #QuintonDunbar https://t.co/EcqMeJBeer
2020-05-16 12:32:34+00:00,republic,Dele Alli's girlfriend describes knife-point robbery as 'horror of an experience' #THFC #DeleAlli #PL https://t.co/aDGUekv3KR
2020-05-15 14:50:05+00:00,republic,"Premier League stars increase security, buy ferocious guard dogs after Delle Alli robbery #DeleAlli #THFC #PL https://t.co/cMaUgKNg7m"
2020-05-15 14:24:03+00:00,IndiaToday,"2 associates also arrested, Rs 7.16 lakh robbed cash recovered. #crime | @TanseemHaider
https://t.co/jSm5yUsTg8"
2020-05-15 09:01:28+00:00,republic,"Dele Alli shocked and angry after robbery case, reveals Tottenham teammate Harry Kane #DeleAlli #THFC #PL https://t.co/4EXulswpeV"
2020-05-15 05:31:23+00:00,republic,NFL armed robbery: Arrest warrants issued against Deandre Baker and Quinton Dunbar #NFL #DeandreBaker #QuintonDunbar https://t.co/XDQsNGoxC7
2020-05-12 04:32:00+00:00,CNNnews18,"#NewsAlert – Train services resume: 15 trains to leave from Delhi today.

I was walking on the highway to the Railway Station when some people robbed me of my wallet and my cell phone which had my e-ticket: Migrant passenger tells @rupashreenanda.

#IndiaFightsCOVID19 #StayHome https://t.co/PPbJ1Mu6s1"
2020-05-09 04:47:51+00:00,TimesNow,"#Breaking | A migrant was robbed in his way home, the suspect was caught &amp; thrashed by the locals in Uttar Pradesh.

TIMES NOW's Amir with details. https://t.co/5BdE55o3Mw"
2020-04-24 02:02:47+00:00,republic,Van Gogh Theft Video Out: $6 million artwork robbed in sledgehammer heist at Singer Laren https://t.co/7aYSOuN8OR
2020-04-21 03:30:16+00:00,IndiaToday,"During his epic journey from Vapi to Nagaon, he was robbed of his money, mobile phone and other items he was carrying.
#Lockdown
https://t.co/7eYKZHqz6X"
2020-04-06 11:48:04+00:00,republic,Did Dwyane Wade deny Aaron Gordon from winning Slam Dunk contest 2020? Video suggests Gordon was 'robbed' #DwyaneWade #AaronGordon #NBA https://t.co/CWOBrtt8YN
2020-04-04 22:15:00+00:00,CNNnews18,"Police responding to a robbery call walked in and found an alligator inside an aquarium.

There were three toddlers and several children in the apartment.

https://t.co/b6X5jdAZgo"
2020-04-04 19:45:00+00:00,CNNnews18,"Police responding to a robbery call walked in and found an alligator inside an aquarium. 

There were three toddlers and several children in the apartment.

https://t.co/b6X5jdAZgo"
2020-03-09 16:05:49+00:00,TimesNow,"Robbery of a bank is a work of amateurs and professionals establish a bank: @MCABBAS, Political Analyst tells Swati Joshi on @thenewshour. | #Priyanka2CroreRanaLink

https://t.co/YwECz0zJBo https://t.co/44nrOxgIhe"
2020-03-08 08:02:00+00:00,TimesNow,"Three transgender persons allegedly assaulted an autorickshaw driver in Chennai and allegedly robbed him.

https://t.co/tHFxpYtKvw"
2020-03-06 11:02:28+00:00,republic,"Punjab Police solve Dera Baba Jagatar Singh robbery, arrest six suspects &amp; recover money https://t.co/XzTPXjDGBr"
2020-02-25 03:24:50+00:00,IndiaToday,"The victim, Lieutenant Vinay Sharma, was robbed off his gold chain and cash Rs 40,000 by a person who was reportedly carrying a firearm.
(@divyeshas) 
https://t.co/puNt1j2VlG"
2020-02-22 11:16:00+00:00,TimesNow,"Three unidentified women, allegedly, robbed an 18-year-old youth between BMTC bus stand and KSRTC bus stand after threatening him of creating a scene in public.

https://t.co/NQ6vmTWomm"
2020-02-19 10:25:13+00:00,republic,Date night turns out to be regular workday as off-duty cops stop robbery at restaurant https://t.co/JX1Kcf4grh
2020-02-16 16:52:30+00:00,ndtv,"20-year-old killed while resisting robbery in Tamil Nadu: Cops
https://t.co/QDj4ArjpX1 https://t.co/5YfyAGgGHe"
2020-02-14 16:45:39+00:00,CNNnews18,"Brazen Bank robbery in the capital: Bank theft caught on cam.

Watch #BrassTacks with @shreyadhoundial. https://t.co/ElJmknSfrN"
2020-02-06 08:37:48+00:00,republic,Brazil tourism board 'by mistake' shares tourist's social media post about being robbed https://t.co/SlBRnsOSs8
2020-02-05 13:21:04+00:00,republic,James Harden 'robbed' by teammate Austin Rivers #OneMission #NBA https://t.co/ArLHJp29HJ
2020-01-30 07:26:30+00:00,republic,How Spurs and Real Betis robbed PSG off millions in the Giovanni Lo Celso deal #PSG #Spurs #COYS #THFC https://t.co/Ua6B2nGhvI
2020-01-28 11:11:10+00:00,republic,Former 76ers star Allen Iverson robbed for over $500K in Philadelphia #AllenIverson #NBA https://t.co/Sdz00E6BZa
2020-01-26 21:34:00+00:00,TimesNow,"The wanted criminal was intercepted by Uttar Pradesh Police in Transport Nagar area of Meerut when he and his woman accomplice were trying to flee after committing a robbery.

https://t.co/JWhMlUGgmn"
2020-01-25 06:55:55+00:00,IndiaToday,"Indians have a positive outlook of their prime minister but the recent protests have robbed the government of its sheen. Can the BJP return to its status quo? Our cover story on the #MOTN20 figures—put into context by @rajchengappa.
#IndiaTodayMagazine
https://t.co/B1gfaNdTSb"
2020-01-22 15:08:27+00:00,republic,"CCTV footage shows robbery that went hilariously wrong, netizens die laughing https://t.co/3xb4IwRs7Y"
2020-01-21 02:47:47+00:00,TimesNow,"#Breaking | SHOCKING robbery in Bihar, where robbers looted Rs 12 lakhs from a LIC office. 

TIMES NOW's Shyam with more details. Listen in. https://t.co/uk5V7XepZX"
2020-01-10 12:43:46+00:00,republic,Miguel Castro of Baltimore Orioles robbed at gunpoint in Dominican Republic https://t.co/9fAlVU6csG
2020-01-05 11:21:36+00:00,republic,Two lawyers who robbed cop's pistol during Tis Hazari clash identified: Police https://t.co/IAkJNo2oE1
2020-01-02 02:03:00+00:00,TimesNow,"Mumbai: Man steals Rs 5.2 lakh from uncle, then fakes robbery.

https://t.co/NaJHjurm90"
2020-01-01 15:17:31+00:00,republic,Epic robbery fail: Thief finds only Rs 487 after breaking into the post office https://t.co/dxKvOVreq4
2019-12-31 08:29:00+00:00,TimesNow,"UP BJP MLA thrashes cop, booked for robbery, attempt to cause death.

https://t.co/UwD4GWbBGm"
2019-12-27 05:19:52+00:00,republic,"Three ATMs robbed of Rs 42 lakh in MP, Rajasthan https://t.co/TK2FYcDQ5A"
2019-11-28 10:06:52+00:00,republic,South Africa: Robber gets 'robbed' during armed supermarket raid https://t.co/tJ5WgmZyRo
2019-11-22 12:59:19+00:00,republic,Lou Williams was once robbed at gunpoint but ended up having dinner with gunman https://t.co/XPWNJqCgHv
2019-11-01 16:21:07+00:00,CNNnews18,"#WATCH – Four thieves broke into a liquor store in Hoshiarpur, Punjab. The entire robbery was caught on camera.

Watch #BrassTacks with @Zakka_Jacob. https://t.co/MyVZdJ3TXd"
2019-11-01 05:12:21+00:00,republic,3 held for bank robbery bid in Mumbai https://t.co/t2skL1ZgaN
2019-10-30 11:48:14+00:00,republic,"US: Woman gang leader who robbed Indians, Asians jailed for 37 years https://t.co/CJoJcverri"
2019-10-30 01:12:51+00:00,ndtv,Maharashtra couple robbed houses after watching videos online; arrested. https://t.co/dvB64d8PgJ https://t.co/uXbQojyvEf
2019-10-28 16:20:14+00:00,republic,"Armed bank robbery caught on CCTV in Bihar, crime graph on the rise https://t.co/VO4rsvAw4o"
2019-10-28 09:46:43+00:00,ndtv,"French national robbed in Delhi by 3 people posing as cops.
https://t.co/nXXmMlROtR https://t.co/ol1MjwR3gB"
2019-10-27 23:33:00+00:00,TimesNow,"Bihar: Vaishali Zila Parishad vice president masterminded bank robbery in Motihari, say police.

https://t.co/1IRIXKsCM6"
